index,date,State,region,blockchain,gekyume,ibf,incel,jit,juuling,mukbang,rng,uwu,zaddy
5528,01/21/2018,Maryland,MD,0.35735,0,0,0.01554,0.01545,0.01943,0.00781,0.00777,0.00781,0.01553
5529,01/21/2018,Massachusetts,MA,0.35931,0,0.00635,0.01912,0.01269,0.02226,0.01904,0.03497,0.00635,0.01274
5530,01/21/2018,Michigan,MI,0.23547,0,0.01091,0.0055,0.02464,0.01915,0.00548,0.03286,0,0.01099
5531,01/21/2018,Minnesota,MN,0.12814,0,0.01832,0.00913,0.01834,0,0.01829,0,0,0.00913
5532,01/21/2018,Mississippi,MS,0.0656,0,0.02633,0,0.03935,0,0.05246,0,0,0.02617
5533,01/21/2018,Missouri,MO,0.22799,0,0,0,0.00912,0.01367,0,0.00909,0.00915,0.00912
5534,01/21/2018,Montana,MT,0.25714,0,0,0,0,0,0,0,0,0
5535,01/21/2018,Nebraska,NE,0.18414,0,0,0.03947,0,0,0,0.05242,0,0
5536,01/21/2018,Nevada,NV,0.32707,0,0.01754,0.01754,0,0,0.01782,0.02653,0,0.02653
5537,01/21/2018,New Hampshire,NH,0.27913,0,0,0,0,0,0,0,0,0
5538,01/21/2018,New Jersey,NJ,0.33245,0,0.00508,0,0.01015,0.01777,0.01016,0.01015,0.02032,0.00508
5539,01/21/2018,New Mexico,NM,0.09089,0,0.03012,0,0,0,0.03012,0.03028,0,0
5540,01/21/2018,New York,NY,0.44363,0,0.00922,0.01037,0.00461,0.00346,0.01382,0.02072,0,0.01036
5541,01/21/2018,North Carolina,NC,0.21794,0,0.00981,0.00979,0.02449,0.0098,0.01713,0.02693,0.01225,0.00489
5542,01/21/2018,North Dakota,ND,0.11883,0,0,0,0,0,0.07936,0,0,0
5543,01/21/2018,Ohio,OH,0.1852,0,0.00686,0,0.01827,0.00915,0.01372,0.02514,0.00458,0.01371
5544,01/21/2018,Oklahoma,OK,0.14538,0,0,0,0,0,0.01699,0.03419,0,0
5545,01/21/2018,Oregon,OR,0.19609,0,0.0109,0,0.03268,0.01633,0.03268,0.01635,0.03268,0
5546,01/21/2018,Pennsylvania,PA,0.23032,0,0.01217,0.01414,0.01413,0.00808,0.01213,0.01617,0.00406,0.00606
5547,01/21/2018,Rhode Island,RI,0.27833,0,0,0.04629,0,0,0,0.04629,0.04655,0
5548,01/21/2018,South Carolina,SC,0.115,0,0,0.0121,0.01815,0.01212,0.03625,0,0.01212,0
5549,01/21/2018,South Dakota,SD,0.11449,0,0.07625,0,0,0,0,0,0,0
5550,01/21/2018,Tennessee,TN,0.1903,0,0.00846,0.00846,0.02115,0.00838,0.01269,0.02959,0.00853,0.00853
5551,01/21/2018,Texas,TX,0.19191,0,0.00438,0.00351,0.01489,0.0035,0.0149,0.01928,0.00354,0.00701
5552,01/21/2018,Utah,UT,0.25234,0,0,0.0174,0,0,0.01727,0,0,0
5553,01/21/2018,Vermont,VT,0.17024,0,0,0,0,0,0,0.08512,0,0
5554,01/21/2018,Virginia,VA,0.32256,0,0.00525,0.00793,0.00794,0.01058,0.0238,0.02379,0.01321,0.00529
5555,01/21/2018,Washington,WA,0.32646,0,0,0.00646,0.00646,0.0097,0.00646,0.01937,0.0065,0.00643
5556,01/21/2018,West Virginia,WV,0.06188,0,0,0,0,0.04118,0,0.04136,0,0
5557,01/21/2018,Wisconsin,WI,0.1373,0,0,0.00948,0.02842,0.01897,0,0.03312,0.00948,0.01895
5558,01/21/2018,Wyoming,WY,0.41626,0,0,0,0,0,0,0,0,0
5559,01/28/2018,Alabama,AL,0.11522,0,0.01279,0.01279,0.02562,0,0.01279,0.02562,0,0.02557
5560,01/28/2018,Alaska,AK,0.1857,0,0,0,0,0.09388,0,0,0,0.09162
5561,01/28/2018,Arizona,AZ,0.16648,0,0.00793,0,0.01585,0.01188,0.0119,0.00793,0.01584,0.01188
5562,01/28/2018,Arkansas,AR,0.10424,0,0,0,0.02316,0.02318,0.02318,0.04636,0,0
5563,01/28/2018,California,CA,0.35499,0,0.00429,0.00551,0.00918,0.02082,0.01959,0.02452,0.00368,0.01225
5564,01/28/2018,Colorado,CO,0.25291,0,0,0.00864,0.01285,0.03003,0.00864,0.02574,0.0085,0.0085
5565,01/28/2018,Connecticut,CT,0.22871,0,0,0.03363,0.01347,0.04038,0.04041,0.04035,0.01346,0.01346
5566,01/28/2018,Delaware,DE,0.21294,0,0,0,0,0,0,0,0.06083,0
5567,01/28/2018,District of Columbia,DC,0.54547,0,0,0,0.0655,0.04375,0,0,0,0.08727
5568,01/28/2018,Florida,FL,0.20731,0,0.00493,0.00614,0.02577,0.01225,0.00612,0.01347,0.00986,0.00858
5569,01/28/2018,Georgia,GA,0.20098,0,0.00442,0,0.02869,0.00662,0.00663,0.00662,0,0.01546
5570,01/28/2018,Hawaii,HI,0.2229,0,0,0.04061,0.04061,0,0,0.06083,0,0
5571,01/28/2018,Idaho,ID,0.18372,0,0,0.03676,0,0.03676,0,0.03676,0.0367,0
5572,01/28/2018,Illinois,IL,0.20893,0,0.00359,0.00535,0.0143,0.01606,0.01071,0.01249,0.00359,0.01428
5573,01/28/2018,Indiana,IN,0.16076,0,0,0.01338,0.02233,0.01784,0.02692,0.01788,0.00897,0.01795
5574,01/28/2018,Iowa,IA,0.1062,0,0,0.01943,0.01943,0.02896,0.01929,0.03858,0,0.01943
5575,01/28/2018,Kansas,KS,0.22839,0,0.04114,0.02075,0,0.02057,0.04187,0,0.02094,0.02057
5576,01/28/2018,Kentucky,KY,0.07111,0,0.01415,0,0.01432,0.04245,0.0283,0.04984,0,0.02137
5577,01/28/2018,Louisiana,LA,0.17154,0,0,0,0,0.01421,0.01438,0.01421,0,0.03576
5578,01/28/2018,Maine,ME,0.12754,0,0,0.04283,0.04213,0.04213,0.04283,0,0,0
5579,01/28/2018,Maryland,MD,0.22892,0,0,0.00776,0.01165,0.05432,0,0.02346,0.00782,0.01939
5580,01/28/2018,Massachusetts,MA,0.33929,0,0.00628,0.00942,0,0.022,0.01258,0.01886,0.00633,0.00633
5581,01/28/2018,Michigan,MI,0.19974,0,0,0.01688,0.00832,0.13873,0.0111,0.00832,0.01688,0.01662
5582,01/28/2018,Minnesota,MN,0.19441,0,0.00896,0.00896,0.02263,0,0.00914,0.00896,0,0
5583,01/28/2018,Mississippi,MS,0.1289,0,0,0,0.0257,0.05163,0.0386,0.02576,0,0
5584,01/28/2018,Missouri,MO,0.13251,0,0,0.00914,0.00916,0.00914,0,0.00912,0.00912,0.01832
5585,01/28/2018,Montana,MT,0.28482,0,0,0,0,0,0,0.12703,0,0
5586,01/28/2018,Nebraska,NE,0.15902,0,0,0,0,0.06617,0.02638,0.05316,0,0
5587,01/28/2018,Nevada,NV,0.23917,0,0,0.01769,0.01769,0,0.05329,0.01772,0,0.01776
5588,01/28/2018,New Hampshire,NH,0.15884,0,0.03989,0,0.03989,0.03966,0.07887,0,0,0.03943
5589,01/28/2018,New Jersey,NJ,0.28447,0,0.01025,0.00513,0.01521,0.01795,0.01282,0.01025,0,0.01025
5590,01/28/2018,New Mexico,NM,0.23007,0,0,0,0,0.03065,0,0.09231,0.03077,0.03077
5591,01/28/2018,New York,NY,0.36539,0,0.00342,0.01143,0.01258,0.01599,0.00684,0.01826,0.00343,0.02281
5592,01/28/2018,North Carolina,NC,0.14485,0,0.00723,0.00483,0.01206,0.01205,0.00723,0.01205,0.0048,0.00964
5593,01/28/2018,North Dakota,ND,0,0,0.07929,0,0.07929,0,0,0.07929,0,0
5594,01/28/2018,Ohio,OH,0.11013,0,0.01122,0.00897,0.01345,0.02245,0.01334,0.0202,0,0.01572
5595,01/28/2018,Oklahoma,OK,0.0937,0,0.02556,0,0.01702,0.01702,0.01702,0.01702,0,0.01716
5596,01/28/2018,Oregon,OR,0.27059,0,0.01655,0.02222,0.01658,0.01658,0.01111,0.02195,0.01658,0
5597,01/28/2018,Pennsylvania,PA,0.13995,0,0.01014,0.00406,0.01015,0.02028,0.0142,0.02027,0.00408,0.01218
5598,01/28/2018,Rhode Island,RI,0.18324,0,0,0.09135,0,0.04567,0,0.09135,0,0.06877
5599,01/28/2018,South Carolina,SC,0.15666,0,0.01204,0,0,0.03613,0.01206,0.03014,0.01204,0.0241
5600,01/28/2018,South Dakota,SD,0.11485,0,0,0,0.07602,0.07602,0,0.07602,0,0.07602
5601,01/28/2018,Tennessee,TN,0.18381,0,0.01668,0.00834,0.01671,0.02502,0.00837,0.00837,0,0
5602,01/28/2018,Texas,TX,0.17221,0,0.00528,0.01142,0.01408,0.01405,0.00791,0.01581,0.00439,0.01582
5603,01/28/2018,Utah,UT,0.18331,0,0,0.02621,0.01758,0.04359,0,0.03468,0.01734,0
5604,01/28/2018,Vermont,VT,0.29782,0,0,0,0.08513,0.08513,0,0.08513,0,0
5605,01/28/2018,Virginia,VA,0.22217,0,0.02111,0.01585,0.01321,0.03966,0.01057,0.01588,0.00529,0.01061
5606,01/28/2018,Washington,WA,0.30331,0,0.01303,0.01958,0.01957,0.02608,0.01303,0.02284,0.00652,0.02285
5607,01/28/2018,West Virginia,WV,0.04018,0,0.04009,0,0.08018,0.12083,0,0.04009,0,0.04028
5608,01/28/2018,Wisconsin,WI,0.2113,0,0.01881,0.00938,0.00938,0.03762,0.01879,0.04703,0,0.01881
5609,01/28/2018,Wyoming,WY,0.35713,0,0,0,0,0,0,0,0,0
5610,02/04/2018,Alabama,AL,0.10013,0,0,0,0.03792,0.08768,0.02528,0.01879,0,0
5611,02/04/2018,Alaska,AK,0.09166,0,0,0,0,0.09131,0,0,0,0
5612,02/04/2018,Arizona,AZ,0.12877,0,0.00782,0.00782,0.02341,0.03122,0.00782,0.0234,0,0.00779
5613,02/04/2018,Arkansas,AR,0.11251,0,0,0,0.02251,0.02251,0.0225,0.02251,0.02251,0
5614,02/04/2018,California,CA,0.2986,0,0.0055,0.0061,0.01648,0.01893,0.01954,0.02442,0.00427,0.00427
5615,02/04/2018,Colorado,CO,0.23379,0,0.00847,0.01275,0.00847,0.06377,0.0085,0.02978,0,0.01707
5616,02/04/2018,Connecticut,CT,0.2342,0,0,0.0134,0.01338,0.12717,0.0134,0,0.01337,0
5617,02/04/2018,Delaware,DE,0.23726,0,0,0,0,0.14826,0.17698,0,0,0
5618,02/04/2018,District of Columbia,DC,0.49017,0,0,0,0.04247,0.25564,0,0.0428,0,0
5619,02/04/2018,Florida,FL,0.18334,0,0.00241,0.00603,0.02533,0.03257,0.00485,0.01569,0.00362,0.00724
5620,02/04/2018,Georgia,GA,0.16721,0,0.01308,0.01086,0.01954,0.05213,0.00868,0.01086,0.00652,0.01303
5621,02/04/2018,Hawaii,HI,0.13885,0,0,0,0,0.03972,0.03972,0.09922,0,0
5622,02/04/2018,Idaho,ID,0.22019,0,0,0,0,0,0.03689,0.0365,0.03689,0
5623,02/04/2018,Illinois,IL,0.20692,0,0.00722,0.00713,0.00892,0.06777,0.00892,0.0107,0.00892,0.00535
5624,02/04/2018,Indiana,IN,0.10963,0,0.00879,0.00879,0.00875,0.04384,0.00875,0.03072,0,0.00875
5625,02/04/2018,Iowa,IA,0.09492,0,0,0,0,0.02848,0,0.01904,0.01892,0
5626,02/04/2018,Kansas,KS,0.14394,0,0,0.06163,0,0.08237,0,0.02054,0,0
5627,02/04/2018,Kentucky,KY,0.13485,0,0.01424,0.01417,0.01424,0.0213,0.01424,0.03549,0,0
5628,02/04/2018,Louisiana,LA,0.0641,0,0,0,0.01424,0.04284,0.0284,0.05712,0,0.0142
5629,02/04/2018,Maine,ME,0.16993,0,0,0.04224,0,0.04275,0,0,0,0
5630,02/04/2018,Maryland,MD,0.25214,0,0.00753,0.01514,0.00753,0.23337,0.02271,0.01129,0.00753,0.01506
5631,02/04/2018,Massachusetts,MA,0.27413,0,0,0.00625,0.03123,0.09967,0.00934,0.03115,0.00621,0.01246
5632,02/04/2018,Michigan,MI,0.09276,0,0.0055,0.01092,0.01091,0.02456,0.01365,0.0191,0.00541,0.00546
5633,02/04/2018,Minnesota,MN,0.11784,0,0.01803,0.02705,0.01359,0.01803,0.00907,0.02734,0,0.00907
5634,02/04/2018,Mississippi,MS,0.07606,0,0,0,0,0.05071,0.02553,0.02553,0,0
5635,02/04/2018,Missouri,MO,0.11139,0,0.00889,0.00893,0.01787,0.06683,0.01336,0.02227,0.00893,0.01336
5636,02/04/2018,Montana,MT,0.28002,0,0,0.06245,0,0.06202,0.06245,0,0,0
5637,02/04/2018,Nebraska,NE,0.23381,0,0,0,0.12995,0.02599,0.02599,0.02598,0,0
5638,02/04/2018,Nevada,NV,0.21979,0,0.03504,0,0.01752,0.06156,0.01758,0.01758,0,0.03529
5639,02/04/2018,New Hampshire,NH,0.21804,0,0,0,0,0.07929,0,0.11803,0,0.03934
5640,02/04/2018,New Jersey,NJ,0.18685,0,0.00757,0.00505,0.01768,0.1136,0.01263,0.02019,0.00757,0.00503
5641,02/04/2018,New Mexico,NM,0.07611,0,0,0,0.03039,0.07611,0,0.03046,0.03052,0
5642,02/04/2018,New York,NY,0.39672,0,0.00329,0.00657,0.00986,0.05259,0.00767,0.02301,0.01304,0.00877
5643,02/04/2018,North Carolina,NC,0.17763,0,0,0.01445,0.0072,0.04321,0.0072,0.04306,0.0072,0.0048
5644,02/04/2018,North Dakota,ND,0.07899,0,0,0,0,0.07899,0,0,0,0
5645,02/04/2018,Ohio,OH,0.11841,0,0.0067,0.02228,0.01118,0.04692,0.01788,0.0201,0.0067,0.01116
5646,02/04/2018,Oklahoma,OK,0.14989,0,0.01666,0.0166,0,0,0,0,0,0.01672
5647,02/04/2018,Oregon,OR,0.21154,0,0.01108,0.02227,0.01671,0.0334,0.02783,0.01114,0.02215,0
5648,02/04/2018,Pennsylvania,PA,0.13828,0,0.00801,0.01002,0.01204,0.05809,0.008,0.01402,0.00401,0.00401
5649,02/04/2018,Rhode Island,RI,0.13732,0,0,0.04573,0,0.16023,0.04573,0.04582,0,0.04573
5650,02/04/2018,South Carolina,SC,0.14213,0,0,0.02344,0.01172,0.04146,0,0.04146,0,0.01197
5651,02/04/2018,South Dakota,SD,0.07604,0,0,0,0,0.07597,0,0.0761,0,0
5652,02/04/2018,Tennessee,TN,0.11072,0,0.00822,0.00818,0.02461,0.05331,0,0.01641,0.0164,0
5653,02/04/2018,Texas,TX,0.16189,0,0.00258,0.00861,0.01378,0.01981,0.01291,0.01291,0.00688,0.00861
5654,02/04/2018,Utah,UT,0.16391,0,0.01722,0.01725,0.01725,0.02587,0,0.02589,0,0
5655,02/04/2018,Vermont,VT,0.25622,0,0,0,0.08594,0,0,0.08494,0,0
5656,02/04/2018,Virginia,VA,0.20657,0,0.00522,0.01831,0.02092,0.24581,0.00784,0.01568,0.01048,0.00523
5657,02/04/2018,Washington,WA,0.21711,0,0.00987,0.00658,0.02632,0.04935,0.00658,0.01974,0.00987,0
5658,02/04/2018,West Virginia,WV,0.07942,0,0,0,0,0.11909,0,0,0,0.03971
5659,02/04/2018,Wisconsin,WI,0.07517,0,0.01409,0.0141,0.01872,0.06103,0.00936,0.03759,0,0.00943
5660,02/04/2018,Wyoming,WY,0.34979,0,0,0,0,0,0,0,0,0
5661,02/11/2018,Alabama,AL,0.08949,0,0.01281,0.01918,0.02552,0.05115,0.01281,0.01279,0,0.01918
5662,02/11/2018,Alaska,AK,0.13692,0,0,0.09105,0,0,0.09105,0,0,0
5663,02/11/2018,Arizona,AZ,0.15623,0,0.00787,0.02325,0.01172,0.01953,0.00781,0.03515,0,0.00787
5664,02/11/2018,Arkansas,AR,0.13614,0,0,0.02269,0.04518,0.02279,0.02269,0.04558,0,0.02269
5665,02/11/2018,California,CA,0.32505,0,0.00626,0.02753,0.01314,0.01502,0.0194,0.02753,0.00814,0.00688
5666,02/11/2018,Colorado,CO,0.30721,0,0.00849,0.04267,0.00853,0.02561,0.0128,0.02986,0.01716,0
5667,02/11/2018,Connecticut,CT,0.24387,0,0.01357,0.01352,0.01355,0.03387,0.01355,0.04056,0,0.01355
5668,02/11/2018,Delaware,DE,0.11913,0,0,0,0,0.24027,0,0,0,0
5669,02/11/2018,District of Columbia,DC,0.61932,0,0,0.04129,0,0.08189,0,0,0,0
5670,02/11/2018,Florida,FL,0.16822,0,0.00491,0.0221,0.02578,0.01596,0.01105,0.01842,0.00493,0.01228
5671,02/11/2018,Georgia,GA,0.14386,0,0.01745,0.01526,0.01962,0.01962,0.01744,0.0109,0.00654,0.00654
5672,02/11/2018,Hawaii,HI,0.20039,0,0,0,0,0.04019,0.04019,0.04019,0,0
5673,02/11/2018,Idaho,ID,0.03711,0,0,0.03711,0,0.03689,0,0.037,0,0.03711
5674,02/11/2018,Illinois,IL,0.24044,0,0.00542,0.02892,0.01085,0.01446,0.00723,0.02169,0.00363,0.00904
5675,02/11/2018,Indiana,IN,0.12996,0,0,0.01344,0.01345,0.01793,0.03137,0.00893,0,0.00893
5676,02/11/2018,Iowa,IA,0.09761,0,0.01945,0.01952,0.0389,0.01945,0.01945,0.01952,0,0
5677,02/11/2018,Kansas,KS,0.22151,0,0,0.02108,0.02111,0.0211,0.02111,0.02111,0,0.02111
5678,02/11/2018,Kentucky,KY,0.10796,0,0.01438,0.04315,0.01439,0.03599,0.01438,0,0,0.01439
5679,02/11/2018,Louisiana,LA,0.08918,0,0,0.0148,0.0148,0,0.02229,0.02229,0,0.0223
5680,02/11/2018,Maine,ME,0.10758,0,0.04301,0,0.04304,0.04304,0.04304,0.04304,0,0
5681,02/11/2018,Maryland,MD,0.21659,0,0.0116,0.03481,0.00774,0.05415,0.0116,0.01547,0.0077,0.01555
5682,02/11/2018,Massachusetts,MA,0.22346,0,0.01259,0.01888,0.00944,0.05036,0.00944,0.03147,0.01574,0
5683,02/11/2018,Michigan,MI,0.11829,0,0.00845,0.01971,0.01135,0.01689,0.01408,0.00845,0.01135,0.01118
5684,02/11/2018,Minnesota,MN,0.13259,0,0.00914,0.01829,0.01371,0.03657,0.02286,0.01371,0.00911,0.00914
5685,02/11/2018,Mississippi,MS,0.0644,0,0,0.03864,0.02554,0.03864,0.02598,0.02554,0.02554,0.02598
5686,02/11/2018,Missouri,MO,0.13179,0,0.01815,0.00911,0.01364,0.03636,0.00911,0.02273,0,0.01821
5687,02/11/2018,Montana,MT,0.06353,0,0,0.06203,0,0,0.06203,0.06203,0,0
5688,02/11/2018,Nebraska,NE,0.18662,0,0.02666,0.05364,0.05301,0.05331,0,0,0,0.0265
5689,02/11/2018,Nevada,NV,0.21131,0,0.01761,0.01759,0,0.01763,0.01761,0.04402,0.01761,0.01759
5690,02/11/2018,New Hampshire,NH,0.23582,0,0,0,0.03921,0.05896,0,0.0394,0,0
5691,02/11/2018,New Jersey,NJ,0.27342,0,0.0051,0.01013,0.02026,0.01772,0.01519,0.02785,0.00759,0.01266
5692,02/11/2018,New Mexico,NM,0.21156,0,0,0.03025,0,0.03024,0.03024,0,0,0.03025
5693,02/11/2018,New York,NY,0.34626,0,0,0.01942,0.01942,0.01714,0.00685,0.01828,0.00457,0.01142
5694,02/11/2018,North Carolina,NC,0.16433,0,0.00479,0.01905,0.0142,0.03572,0.02144,0.01429,0,0.00476
5695,02/11/2018,North Dakota,ND,0.07954,0,0,0,0,0,0,0,0,0
5696,02/11/2018,Ohio,OH,0.15203,0,0.01135,0.02269,0.02723,0.05445,0,0.01134,0.00908,0.01803
5697,02/11/2018,Oklahoma,OK,0.10191,0,0,0.01692,0,0.03398,0.01705,0.01692,0,0
5698,02/11/2018,Oregon,OR,0.1754,0,0.01092,0.02193,0.01101,0.01096,0.02193,0.02192,0,0
5699,02/11/2018,Pennsylvania,PA,0.17025,0,0.01014,0.04459,0.01824,0.05066,0.00608,0.01622,0,0.0081
5700,02/11/2018,Rhode Island,RI,0.25445,0,0,0.09252,0.04613,0,0,0.04626,0,0
5701,02/11/2018,South Carolina,SC,0.10802,0,0.01207,0.01801,0,0.07202,0.01194,0.03001,0.01194,0.01194
5702,02/11/2018,South Dakota,SD,0.07852,0,0.07902,0.07803,0,0,0.07902,0,0,0
5703,02/11/2018,Tennessee,TN,0.11184,0,0.01648,0.01657,0.02071,0.029,0.01243,0.01657,0.00833,0.01243
5704,02/11/2018,Texas,TX,0.17737,0,0.00966,0.01668,0.00966,0.02546,0.01141,0.01668,0.00439,0.00527
5705,02/11/2018,Utah,UT,0.17172,0,0.01717,0.01718,0.03437,0.01717,0.03432,0.05155,0,0
5706,02/11/2018,Vermont,VT,0.2463,0,0,0.0821,0,0.08323,0,0,0,0
5707,02/11/2018,Virginia,VA,0.21064,0,0.0158,0.03423,0.00525,0.04476,0.01316,0.0316,0.0079,0.01583
5708,02/11/2018,Washington,WA,0.25988,0,0.00987,0.03619,0.00987,0.01316,0.01645,0.02303,0,0.00658
5709,02/11/2018,West Virginia,WV,0.08074,0,0,0,0.0403,0.04036,0,0.04043,0,0
5710,02/11/2018,Wisconsin,WI,0.14192,0,0.03312,0.02839,0.00942,0.02851,0.0095,0.02839,0.00942,0.0095
5711,02/11/2018,Wyoming,WY,0.29808,0,0,0,0,0,0,0,0,0.12007
5712,02/18/2018,Alabama,AL,0.07028,0,0,0,0.03192,0.02555,0.01278,0.01277,0.01277,0.01277
5713,02/18/2018,Alaska,AK,0.13815,0,0,0.09188,0,0,0,0.09226,0,0
5714,02/18/2018,Arizona,AZ,0.15885,0,0.00775,0.03099,0,0.02325,0.0155,0.01938,0.0155,0.0155
5715,02/18/2018,Arkansas,AR,0.05567,0,0,0,0.02242,0.04456,0,0.02227,0,0
5716,02/18/2018,California,CA,0.29453,0,0.00811,0.01497,0.01184,0.01123,0.01622,0.0212,0.00499,0.01122
5717,02/18/2018,Colorado,CO,0.2472,0,0.00856,0.02131,0.01705,0.02547,0,0.03835,0.01279,0
5718,02/18/2018,Connecticut,CT,0.21885,0,0.01358,0.02755,0.01377,0.02052,0.01358,0.02716,0.01358,0
5719,02/18/2018,Delaware,DE,0.11797,0,0,0,0,0.11768,0,0.05918,0,0
5720,02/18/2018,District of Columbia,DC,0.53516,0,0.04143,0.04143,0,0.04143,0,0.04143,0,0.04143
5721,02/18/2018,Florida,FL,0.16054,0,0.00243,0.00365,0.02432,0.01337,0.0073,0.01337,0.0073,0.00486
5722,02/18/2018,Georgia,GA,0.09347,0,0.00447,0.01558,0.02449,0.03339,0.00668,0.01335,0.00443,0.0178
5723,02/18/2018,Hawaii,HI,0.15536,0,0,0,0,0,0.03869,0.03902,0,0.03902
5724,02/18/2018,Idaho,ID,0.10971,0,0,0,0.03658,0.03656,0.03658,0,0,0
5725,02/18/2018,Illinois,IL,0.19414,0,0.00719,0.01618,0.01798,0.16,0.00899,0.00899,0.00719,0.01079
5726,02/18/2018,Indiana,IN,0.14,0,0,0.0263,0.00875,0.0481,0.0263,0.02624,0.01746,0.01753
5727,02/18/2018,Iowa,IA,0.03845,0,0.01932,0.01913,0.01932,0.01913,0.01932,0.03847,0.01913,0
5728,02/18/2018,Kansas,KS,0.17369,0,0.04081,0,0.04088,0.0204,0,0.04086,0.0204,0
5729,02/18/2018,Kentucky,KY,0.08478,0,0.01413,0.01413,0.01414,0.03532,0,0.03533,0,0
5730,02/18/2018,Louisiana,LA,0.0485,0,0,0.02765,0.02765,0.02079,0.01382,0.01386,0,0.02765
5731,02/18/2018,Maine,ME,0.0683,0,0,0,0,0.04568,0,0.04568,0,0
5732,02/18/2018,Maryland,MD,0.2139,0,0.00793,0.00792,0.01582,0.02773,0.02773,0.01982,0,0.00792
5733,02/18/2018,Massachusetts,MA,0.24763,0,0.01346,0.01004,0.02343,0.05688,0.01004,0.02343,0.01673,0.01004
5734,02/18/2018,Michigan,MI,0.12673,0,0.00551,0.01653,0.01378,0.00551,0.01102,0.0303,0.00551,0.00551
5735,02/18/2018,Minnesota,MN,0.12461,0,0.00923,0.03694,0.01384,0.01384,0.01385,0.02308,0.00928,0.00918
5736,02/18/2018,Mississippi,MS,0.0751,0,0.02488,0.02488,0,0,0,0,0,0
5737,02/18/2018,Missouri,MO,0.16039,0,0,0.01337,0.01337,0.02227,0.00897,0.00891,0.00891,0.00886
5738,02/18/2018,Montana,MT,0,0,0.0621,0,0,0.06181,0,0,0,0
5739,02/18/2018,Nebraska,NE,0.07778,0,0,0.02586,0.02592,0.02598,0.03887,0.02598,0.02586,0
5740,02/18/2018,Nevada,NV,0.10379,0,0,0.03444,0,0,0.01739,0.06956,0.01739,0
5741,02/18/2018,New Hampshire,NH,0.13422,0,0.0384,0,0.0384,0.07679,0.03834,0,0.0384,0.0384
5742,02/18/2018,New Jersey,NJ,0.20545,0,0.0052,0.01301,0.01821,0.0208,0.0104,0.0156,0.01034,0.0156
5743,02/18/2018,New Mexico,NM,0.10456,0,0,0,0,0.02984,0,0,0.0299,0.02984
5744,02/18/2018,New York,NY,0.33491,0,0.00477,0.01549,0.01192,0.03574,0.01192,0.01787,0.00834,0.0143
5745,02/18/2018,North Carolina,NC,0.13445,0,0.00961,0.00961,0.0072,0.012,0.0072,0.02401,0.00481,0.0072
5746,02/18/2018,North Dakota,ND,0.07967,0,0,0.0792,0,0.0792,0,0.0792,0,0
5747,02/18/2018,Ohio,OH,0.15447,0,0.00448,0.01344,0.01343,0.0224,0.00448,0.02911,0.00448,0.00672
5748,02/18/2018,Oklahoma,OK,0.0899,0,0,0.01625,0.01625,0.03288,0.01634,0.01644,0,0
5749,02/18/2018,Oregon,OR,0.17373,0,0,0.02092,0.0158,0.0421,0.0158,0.02632,0,0.0106
5750,02/18/2018,Pennsylvania,PA,0.1433,0,0,0.00995,0.00597,0.02985,0.00995,0.01194,0.00796,0.00399
5751,02/18/2018,Rhode Island,RI,0.12157,0,0,0.04835,0,0.14585,0,0.09777,0,0
5752,02/18/2018,South Carolina,SC,0.08954,0,0.01195,0.01193,0.03579,0.03579,0,0.01792,0,0.01195
5753,02/18/2018,South Dakota,SD,0.07716,0,0,0,0,0,0,0,0,0
5754,02/18/2018,Tennessee,TN,0.12856,0,0.01647,0.00823,0.01244,0.03731,0.02506,0.02506,0.00829,0.00835
5755,02/18/2018,Texas,TX,0.16539,0,0.00517,0.00948,0.00947,0.01293,0.01379,0.01465,0.00694,0.00948
5756,02/18/2018,Utah,UT,0.0971,0,0.01765,0.01765,0,0.02647,0.01769,0.01762,0,0
5757,02/18/2018,Vermont,VT,0.16359,0,0,0,0,0.16303,0,0.16289,0.0818,0
5758,02/18/2018,Virginia,VA,0.22429,0,0.00534,0.03183,0.01601,0.07479,0.00534,0.0187,0,0.01061
5759,02/18/2018,Washington,WA,0.25617,0,0.01316,0.02956,0.01967,0.03285,0.00986,0.023,0.01316,0.01313
5760,02/18/2018,West Virginia,WV,0.08225,0,0,0,0.04131,0.04112,0,0,0,0
5761,02/18/2018,Wisconsin,WI,0.15194,0,0.01841,0,0.00921,0.03683,0,0.02303,0,0.00921
5762,02/18/2018,Wyoming,WY,0.11774,0,0,0,0,0,0.11692,0.11692,0,0
5763,02/25/2018,Alabama,AL,0.13238,0,0.02529,0.01261,0.01891,0.06937,0,0.01265,0,0.01257
5764,02/25/2018,Alaska,AK,0.13602,0,0.09027,0,0,0,0,0.09027,0,0
5765,02/25/2018,Arizona,AZ,0.19335,0,0.01543,0.00773,0.01547,0.03878,0.00773,0.0232,0.00771,0.01547
5766,02/25/2018,Arkansas,AR,0.06746,0,0.02258,0.02258,0.04516,0.03374,0,0.05623,0,0
5767,02/25/2018,California,CA,0.29313,0,0.00479,0.00958,0.00958,0.01737,0.01198,0.03173,0.00719,0.01138
5768,02/25/2018,Colorado,CO,0.14439,0,0.00844,0.01274,0.00854,0.04245,0.02533,0.03396,0.00854,0.01274
5769,02/25/2018,Connecticut,CT,0.22138,0,0.01306,0.01306,0.01306,0.04556,0.01306,0.01953,0.01302,0.01306
